date,apple,pen
2010-07-04,739976.0,58109.0
2010-07-05,738026.0,57975.0
2010-07-06,736192.0,57816.0
2010-07-07,734344.0,57650.0
2010-07-08,732496.0,57503.0
2010-07-09,730710.0,57349.0
2010-07-10,728795.0,57188.0
2010-07-11,726958.0,57039.0
2010-07-12,725109.0,56890.0
2010-07-13,723271.0,56737.0
2010-07-14,721449.0,56592.0
2010-07-15,754338.0,59141.0
2010-07-16,752469.0,59002.0
2010-07-17,750569.0,58859.0
2010-07-18,748701.0,58705.0
2010-07-19,746935.0,58595.0
2010-07-20,744956.0,58461.0
2010-07-21,743103.0,58316.0
2010-07-22,741242.0,58164.0
2010-07-23,739335.0,58024.0
2010-07-24,737501.0,57904.0
2010-07-25,735568.0,57757.0
2010-07-26,733745.0,57629.0
2010-07-27,731810.0,57495.0
2010-07-28,729775.0,57359.0
2010-07-29,727911.0,57224.0
2010-07-30,726121.0,57051.0
2010-07-31,724250.0,56923.0
2010-08-01,757331.0,59369.0
2010-08-02,755505.0,59210.0
2010-08-03,753701.0,59080.0
2010-08-04,751855.0,58934.0
2010-08-05,749905.0,58809.0
2010-08-06,747971.0,58645.0
2010-08-07,746120.0,58503.0
2010-08-08,744295.0,58385.0
2010-08-09,742463.0,58245.0
2010-08-10,740538.0,58090.0
2010-08-11,738658.0,57956.0
2010-08-12,736705.0,57810.0
2010-08-13,734879.0,57668.0
2010-08-14,732992.0,57530.0
2010-08-15,766082.0,60102.0
2010-08-16,764236.0,59940.0
2010-08-17,762358.0,59799.0
2010-08-18,760476.0,59668.0
2010-08-19,758604.0,59514.0
2010-08-20,756711.0,59335.0
2010-08-21,754873.0,59180.0
2010-08-22,753050.0,59021.0
2010-08-23,751161.0,58870.0
2010-08-24,749270.0,58744.0
2010-08-25,747432.0,58597.0
2010-08-26,745509.0,58451.0
2010-08-27,743645.0,58320.0
2010-08-28,741814.0,58194.0
2010-08-29,739936.0,58060.0
2010-08-30,738101.0,57925.0
2010-08-31,736221.0,57784.0
2010-09-01,769458.0,60342.0
2010-09-02,767589.0,60196.0
2010-09-03,765751.0,60049.0
2010-09-04,763879.0,59912.0
2010-09-05,761957.0,59767.0
2010-09-06,760092.0,59608.0
2010-09-07,758269.0,59488.0
2010-09-08,756402.0,59349.0
2010-09-09,754614.0,59189.0
2010-09-10,752742.0,59035.0
2010-09-11,750832.0,58893.0
2010-09-12,749023.0,58739.0
2010-09-13,747181.0,58576.0
2010-09-14,745308.0,58431.0
2010-09-15,778653.0,60975.0
2010-09-16,776783.0,60840.0
2010-09-17,774828.0,60710.0
2010-09-18,773013.0,60556.0
2010-09-19,771107.0,60435.0
2010-09-20,769208.0,60284.0
2010-09-21,767430.0,60126.0
2010-09-22,765548.0,59981.0
2010-09-23,763761.0,59837.0
2010-09-24,761966.0,59701.0
2010-09-25,760092.0,59545.0
2010-09-26,758267.0,59406.0
2010-09-27,756472.0,59265.0
2010-09-28,754585.0,59114.0
2010-09-29,752808.0,58974.0
2010-09-30,750932.0,58824.0
2010-10-01,783958.0,61397.0
2010-10-02,782107.0,61274.0
2010-10-03,780223.0,61131.0
2010-10-04,778338.0,60983.0
2010-10-05,776436.0,60826.0
2010-10-06,774596.0,60674.0
2010-10-07,772717.0,60540.0
2010-10-08,770838.0,60418.0
2010-10-09,768995.0,60290.0
2010-10-10,767187.0,60149.0
2010-10-11,765342.0,60014.0
2010-10-12,763455.0,59841.0
2010-10-13,761616.0,59708.0
2010-10-14,759707.0,59559.0
2010-10-15,792672.0,62068.0
2010-10-16,790687.0,61926.0
2010-10-17,788865.0,61772.0
2010-10-18,787013.0,61629.0
2010-10-19,785197.0,61515.0
2010-10-20,783298.0,61375.0
2010-10-21,781458.0,61217.0
2010-10-22,779557.0,61057.0
2010-10-23,777700.0,60899.0
2010-10-24,775906.0,60735.0
2010-10-25,774094.0,60596.0
2010-10-26,772182.0,60450.0
2010-10-27,770247.0,60312.0
2010-10-28,768336.0,60176.0
2010-10-29,766490.0,60032.0
2010-10-30,764607.0,59890.0
2010-10-31,762761.0,59745.0
2010-11-01,795952.0,62294.0
2010-11-02,794109.0,62149.0
2010-11-03,792287.0,62011.0
2010-11-04,790500.0,61870.0
2010-11-05,788639.0,61719.0
2010-11-06,786775.0,61568.0
2010-11-07,784929.0,61436.0
2010-11-08,783013.0,61294.0
2010-11-09,781110.0,61182.0
2010-11-10,779271.0,61045.0
2010-11-11,777365.0,60893.0
2010-11-12,775510.0,60752.0
2010-11-13,773587.0,60607.0
2010-11-14,771746.0,60467.0
2010-11-15,804858.0,62936.0
2010-11-16,803104.0,62789.0
2010-11-17,801266.0,62659.0
2010-11-18,799365.0,62514.0
2010-11-19,797496.0,62369.0
2010-11-20,795627.0,62223.0
2010-11-21,793780.0,62067.0
2010-11-22,792019.0,61904.0
2010-11-23,790154.0,61765.0
2010-11-24,788252.0,61605.0
2010-11-25,786368.0,61460.0
2010-11-26,784518.0,61341.0
2010-11-27,782644.0,61177.0
2010-11-28,780763.0,61032.0
2010-11-29,778856.0,60898.0
2010-11-30,777056.0,60781.0
2010-12-01,810115.0,63342.0
2010-12-02,808204.0,63199.0
2010-12-03,806350.0,63062.0
2010-12-04,804556.0,62940.0
2010-12-05,802750.0,62802.0
2010-12-06,800897.0,62664.0
2010-12-07,798996.0,62489.0
2010-12-08,797190.0,62328.0
2010-12-09,795312.0,62165.0
2010-12-10,793503.0,62037.0
2010-12-11,791620.0,61867.0
2010-12-12,789793.0,61733.0
2010-12-13,787956.0,61559.0
2010-12-14,786127.0,61421.0
2010-12-15,819207.0,63859.0
2010-12-16,817273.0,63713.0
2010-12-17,815399.0,63565.0
2010-12-18,813582.0,63424.0
2010-12-19,811666.0,63288.0
2010-12-20,809842.0,63136.0
2010-12-21,807926.0,63001.0
2010-12-22,805983.0,62869.0
2010-12-23,804042.0,62726.0
2010-12-24,802100.0,62572.0
2010-12-25,800230.0,62423.0
2010-12-26,798261.0,62276.0
2010-12-27,796398.0,62127.0
2010-12-28,794535.0,61981.0
2010-12-29,792657.0,61831.0
2010-12-30,790828.0,61660.0
2010-12-31,788933.0,61520.0
2011-01-01,821961.0,64110.0
2011-01-02,820058.0,63955.0
2011-01-03,818160.0,63790.0
2011-01-04,816299.0,63641.0
2011-01-05,814321.0,63496.0
2011-01-06,812398.0,63358.0
2011-01-07,810531.0,63197.0
2011-01-08,808612.0,63050.0
2011-01-09,806886.0,62883.0
2011-01-10,804985.0,62747.0
2011-01-11,803089.0,62607.0
2011-01-12,801178.0,62470.0
2011-01-13,799314.0,62335.0
2011-01-14,797500.0,62193.0
2011-01-15,830469.0,64767.0
2011-01-16,828600.0,64633.0
2011-01-17,826670.0,64486.0
2011-01-18,824796.0,64355.0
2011-01-19,822883.0,64209.0
2011-01-20,820950.0,64083.0
2011-01-21,819085.0,63932.0
2011-01-22,817161.0,63803.0
2011-01-23,815287.0,63651.0
2011-01-24,813446.0,63512.0
2011-01-25,811587.0,63363.0
2011-01-26,809751.0,63234.0
2011-01-27,807838.0,63084.0
2011-01-28,805990.0,62935.0
2011-01-29,804072.0,62806.0
2011-01-30,802198.0,62664.0
2011-01-31,800234.0,62535.0
2011-02-01,833622.0,65085.0
2011-02-02,831820.0,64954.0
2011-02-03,829952.0,64792.0
2011-02-04,828094.0,64637.0
2011-02-05,826234.0,64473.0
2011-02-06,824380.0,64325.0
2011-02-07,822484.0,64184.0
2011-02-08,820607.0,64018.0
2011-02-09,818756.0,63883.0
2011-02-10,816896.0,63729.0
2011-02-11,814987.0,63600.0
2011-02-12,813081.0,63438.0
2011-02-13,811210.0,63263.0
2011-02-14,809369.0,63128.0
2011-02-15,842721.0,65541.0
2011-02-16,840868.0,65424.0
2011-02-17,839045.0,65272.0
2011-02-18,837168.0,65132.0
2011-02-19,835222.0,64987.0
2011-02-20,833394.0,64845.0
2011-02-21,831557.0,64717.0
2011-02-22,829708.0,64569.0
2011-02-23,827887.0,64435.0
2011-02-24,825993.0,64281.0
2011-02-25,824066.0,64135.0
2011-02-26,822235.0,64003.0
2011-02-27,820270.0,63855.0
2011-02-28,818412.0,63706.0
2011-03-01,851312.0,66228.0
2011-03-02,849499.0,66091.0
2011-03-03,847623.0,65937.0
2011-03-04,845800.0,65794.0
2011-03-05,843991.0,65662.0
2011-03-06,842147.0,65533.0
2011-03-07,840232.0,65375.0
2011-03-08,838386.0,65230.0
2011-03-09,836593.0,65093.0
2011-03-10,834709.0,64934.0
2011-03-11,832866.0,64811.0
2011-03-12,831036.0,64695.0
2011-03-13,829176.0,64563.0
2011-03-14,827262.0,64419.0
2011-03-15,860481.0,66891.0
2011-03-16,858664.0,66744.0
2011-03-17,856841.0,66617.0
2011-03-18,854911.0,66461.0
2011-03-19,853087.0,66323.0
2011-03-20,851259.0,66163.0
2011-03-21,849350.0,66024.0
2011-03-22,847514.0,65881.0
2011-03-23,845636.0,65727.0
2011-03-24,843787.0,65573.0
2011-03-25,841966.0,65423.0
2011-03-26,840011.0,65288.0
2011-03-27,838092.0,65130.0
2011-03-28,836197.0,64993.0
2011-03-29,834332.0,64836.0
2011-03-30,832372.0,64682.0
2011-03-31,830502.0,64551.0
2011-04-01,863629.0,67114.0
2011-04-02,861773.0,66969.0
2011-04-03,859887.0,66826.0
2011-04-04,858021.0,66683.0
2011-04-05,856142.0,66544.0
2011-04-06,854317.0,66392.0
2011-04-07,852508.0,66242.0
2011-04-08,850678.0,66092.0
2011-04-09,848818.0,65966.0
2011-04-10,846893.0,65812.0
2011-04-11,845058.0,65682.0
2011-04-12,843190.0,65557.0
2011-04-13,841330.0,65405.0
2011-04-14,839474.0,65252.0
2011-04-15,872967.0,67850.0
2011-04-16,871121.0,67698.0
2011-04-17,869278.0,67548.0
2011-04-18,867474.0,67423.0
2011-04-19,865630.0,67277.0
2011-04-20,863762.0,67143.0
2011-04-21,861901.0,66978.0
2011-04-22,860001.0,66848.0
2011-04-23,858053.0,66698.0
2011-04-24,856235.0,66553.0
2011-04-25,854420.0,66400.0
2011-04-26,852502.0,66240.0
2011-04-27,850584.0,66102.0
2011-04-28,848784.0,65957.0
2011-04-29,846895.0,65813.0
2011-04-30,844994.0,65643.0
2011-05-01,878268.0,68217.0
2011-05-02,876396.0,68057.0
2011-05-03,874556.0,67899.0
2011-05-04,872691.0,67739.0
2011-05-05,870786.0,67599.0
2011-05-06,868881.0,67452.0
2011-05-07,867014.0,67319.0
2011-05-08,865125.0,67184.0
2011-05-09,863291.0,67052.0
2011-05-10,861353.0,66891.0
2011-05-11,859486.0,66770.0
2011-05-12,857560.0,66641.0
2011-05-13,855751.0,66491.0
2011-05-14,853892.0,66334.0
2011-05-15,887427.0,68957.0
2011-05-16,885500.0,68817.0
2011-05-17,883640.0,68693.0
2011-05-18,881747.0,68566.0
2011-05-19,879909.0,68409.0
2011-05-20,878026.0,68268.0
2011-05-21,876175.0,68126.0
2011-05-22,874286.0,67961.0
2011-05-23,872451.0,67823.0
2011-05-24,870545.0,67679.0
2011-05-25,868680.0,67554.0
2011-05-26,866815.0,67433.0
2011-05-27,864920.0,67290.0
2011-05-28,863084.0,67150.0
2011-05-29,861231.0,67001.0
2011-05-30,859388.0,66871.0
2011-05-31,857443.0,66756.0
2011-06-01,890384.0,69330.0
2011-06-02,888516.0,69181.0
2011-06-03,886625.0,69039.0
2011-06-04,884728.0,68880.0
2011-06-05,882851.0,68725.0
2011-06-06,880928.0,68582.0
2011-06-07,879039.0,68420.0
2011-06-08,877131.0,68284.0
2011-06-09,875249.0,68156.0
2011-06-10,873367.0,68032.0
2011-06-11,871488.0,67889.0
2011-06-12,869641.0,67754.0
2011-06-13,867775.0,67593.0
2011-06-14,865901.0,67465.0
2011-06-15,899087.0,70039.0
2011-06-16,897216.0,69908.0
2011-06-17,895298.0,69771.0
2011-06-18,893450.0,69632.0
2011-06-19,891555.0,69487.0
2011-06-20,889794.0,69366.0
2011-06-21,887879.0,69219.0
2011-06-22,886037.0,69088.0
2011-06-23,884151.0,68959.0
2011-06-24,882277.0,68818.0
2011-06-25,880484.0,68654.0
2011-06-26,878722.0,68507.0
2011-06-27,876851.0,68358.0
2011-06-28,874994.0,68222.0
2011-06-29,873083.0,68063.0
2011-06-30,871281.0,67922.0
2011-07-01,904605.0,70427.0
2011-07-02,902719.0,70272.0
2011-07-03,900866.0,70133.0
2011-07-04,898944.0,69980.0
2011-07-05,897129.0,69838.0
2011-07-06,895250.0,69690.0
2011-07-07,893363.0,69548.0
2011-07-08,891455.0,69414.0
2011-07-09,889579.0,69269.0
2011-07-10,887684.0,69137.0
2011-07-11,885849.0,68997.0
2011-07-12,884020.0,68848.0
2011-07-13,882096.0,68715.0
2011-07-14,880169.0,68570.0
2011-07-15,913414.0,71104.0
2011-07-16,911560.0,70968.0
2011-07-17,909642.0,70837.0
2011-07-18,907725.0,70700.0
2011-07-19,905871.0,70577.0
2011-07-20,904054.0,70432.0
2011-07-21,902143.0,70287.0
2011-07-22,900337.0,70138.0
2011-07-23,898458.0,70009.0
2011-07-24,896595.0,69868.0
2011-07-25,894715.0,69738.0
2011-07-26,892883.0,69597.0
2011-07-27,890988.0,69437.0
2011-07-28,889152.0,69288.0
2011-07-29,887238.0,69142.0
2011-07-30,885367.0,68993.0
2011-07-31,883567.0,68859.0
2011-08-01,916594.0,71426.0
2011-08-02,914759.0,71290.0
2011-08-03,912855.0,71149.0
2011-08-04,911022.0,71026.0
2011-08-05,909130.0,70881.0
2011-08-06,907248.0,70748.0
2011-08-07,905415.0,70610.0
2011-08-08,903572.0,70463.0
2011-08-09,901756.0,70310.0
2011-08-10,899915.0,70154.0
2011-08-11,898102.0,70002.0
2011-08-12,896207.0,69843.0
2011-08-13,894290.0,69699.0
2011-08-14,892416.0,69564.0
2011-08-15,925412.0,72014.0
2011-08-16,923625.0,71874.0
2011-08-17,921666.0,71733.0
2011-08-18,919797.0,71578.0
2011-08-19,917899.0,71452.0
2011-08-20,916028.0,71300.0
2011-08-21,914149.0,71175.0
2011-08-22,912281.0,71018.0
2011-08-23,910378.0,70891.0
2011-08-24,908499.0,70723.0
2011-08-25,906576.0,70580.0
2011-08-26,904763.0,70443.0
2011-08-27,902907.0,70293.0
2011-08-28,900985.0,70138.0
2011-08-29,899069.0,70013.0
2011-08-30,897204.0,69868.0
2011-08-31,895386.0,69736.0
2011-09-01,928700.0,72246.0
2011-09-02,926897.0,72118.0
2011-09-03,925046.0,71970.0
2011-09-04,923207.0,71821.0
2011-09-05,921368.0,71676.0
2011-09-06,919514.0,71542.0
2011-09-07,917680.0,71405.0
2011-09-08,915768.0,71272.0
2011-09-09,913821.0,71124.0
2011-09-10,911914.0,70994.0
2011-09-11,909998.0,70865.0
2011-09-12,908146.0,70723.0
2011-09-13,906224.0,70562.0
2011-09-14,904257.0,70418.0
2011-09-15,937563.0,72915.0
2011-09-16,935731.0,72787.0
2011-09-17,933819.0,72643.0
2011-09-18,931850.0,72499.0
2011-09-19,929940.0,72350.0
2011-09-20,928044.0,72215.0
2011-09-21,926145.0,72084.0
2011-09-22,924219.0,71922.0
2011-09-23,922339.0,71775.0
2011-09-24,920380.0,71643.0
2011-09-25,918574.0,71491.0
2011-09-26,916683.0,71344.0
2011-09-27,914820.0,71204.0
2011-09-28,912906.0,71059.0
2011-09-29,911053.0,70935.0
2011-09-30,909186.0,70796.0
2011-10-01,942216.0,73281.0
2011-10-02,940378.0,73140.0
2011-10-03,938563.0,72989.0
2011-10-04,936760.0,72839.0
2011-10-05,934892.0,72681.0
2011-10-06,933002.0,72545.0
2011-10-07,931157.0,72391.0
2011-10-08,929225.0,72250.0
2011-10-09,927398.0,72115.0
2011-10-10,925504.0,71983.0
2011-10-11,923580.0,71841.0
2011-10-12,921663.0,71689.0
2011-10-13,919722.0,71547.0
2011-10-14,917868.0,71407.0
2011-10-15,950611.0,74011.0
2011-10-16,948726.0,73854.0
2011-10-17,946800.0,73708.0
2011-10-18,944878.0,73546.0
2011-10-19,942991.0,73391.0
2011-10-20,941124.0,73267.0
2011-10-21,939278.0,73119.0
2011-10-22,937368.0,72974.0
2011-10-23,935446.0,72819.0
2011-10-24,933589.0,72680.0
2011-10-25,931747.0,72557.0
2011-10-26,929844.0,72408.0
2011-10-27,927988.0,72261.0
2011-10-28,926177.0,72106.0
2011-10-29,924359.0,71949.0
2011-10-30,922558.0,71822.0
2011-10-31,920745.0,71690.0
2011-11-01,954173.0,74302.0
2011-11-02,952347.0,74146.0
2011-11-03,950501.0,74023.0
2011-11-04,948611.0,73898.0
2011-11-05,946758.0,73751.0
2011-11-06,944887.0,73591.0
2011-11-07,943005.0,73474.0
2011-11-08,941101.0,73331.0
2011-11-09,939225.0,73198.0
2011-11-10,937368.0,73057.0
2011-11-11,935442.0,72878.0
2011-11-12,933572.0,72752.0
2011-11-13,931699.0,72597.0
2011-11-14,929856.0,72451.0
2011-11-15,962915.0,74983.0
2011-11-16,961042.0,74855.0
2011-11-17,959189.0,74712.0
2011-11-18,957379.0,74574.0
2011-11-19,955478.0,74424.0
2011-11-20,953580.0,74296.0
2011-11-21,951711.0,74154.0
2011-11-22,949813.0,74007.0
2011-11-23,947934.0,73868.0
2011-11-24,946087.0,73737.0
2011-11-25,944221.0,73586.0
2011-11-26,942347.0,73458.0
2011-11-27,940472.0,73334.0
2011-11-28,938611.0,73200.0
2011-11-29,936748.0,73062.0
2011-11-30,934907.0,72913.0
2011-12-01,967884.0,75410.0
2011-12-02,966010.0,75273.0
2011-12-03,964075.0,75123.0
2011-12-04,962267.0,74968.0
2011-12-05,960400.0,74835.0
2011-12-06,958566.0,74691.0
2011-12-07,956691.0,74542.0
2011-12-08,954754.0,74388.0
2011-12-09,952934.0,74245.0
2011-12-10,951052.0,74103.0
2011-12-11,949185.0,73954.0
2011-12-12,947320.0,73825.0
2011-12-13,945411.0,73667.0
2011-12-14,943609.0,73528.0
2011-12-15,976582.0,76128.0
2011-12-16,974749.0,75989.0
2011-12-17,972859.0,75854.0
2011-12-18,970952.0,75699.0
2011-12-19,969129.0,75557.0
2011-12-20,967320.0,75436.0
2011-12-21,965430.0,75303.0
2011-12-22,963522.0,75168.0
2011-12-23,961638.0,75027.0
2011-12-24,959736.0,74891.0
2011-12-25,957846.0,74746.0
2011-12-26,955987.0,74573.0
2011-12-27,954144.0,74443.0
2011-12-28,952289.0,74299.0
2011-12-29,950479.0,74167.0
2011-12-30,948609.0,74035.0
2011-12-31,946757.0,73905.0
2012-01-01,980209.0,76401.0
2012-01-02,978360.0,76276.0
2012-01-03,976479.0,76140.0
2012-01-04,974585.0,75995.0
2012-01-05,972778.0,75846.0
2012-01-06,970847.0,75713.0
2012-01-07,968922.0,75574.0
2012-01-08,967086.0,75422.0
2012-01-09,965225.0,75305.0
2012-01-10,963362.0,75163.0
2012-01-11,961435.0,75030.0
2012-01-12,959528.0,74885.0
2012-01-13,957673.0,74745.0
2012-01-14,955927.0,74587.0
2012-01-15,989251.0,77220.0
2012-01-16,987399.0,77088.0
2012-01-17,985533.0,76962.0
2012-01-18,983647.0,76805.0
2012-01-19,981845.0,76626.0
2012-01-20,979959.0,76491.0
2012-01-21,978017.0,76339.0
2012-01-22,976159.0,76208.0
2012-01-23,974270.0,76065.0
2012-01-24,972401.0,75929.0
2012-01-25,970497.0,75805.0
2012-01-26,968599.0,75684.0
2012-01-27,966705.0,75547.0
2012-01-28,964797.0,75424.0
2012-01-29,962843.0,75264.0
2012-01-30,961010.0,75123.0
2012-01-31,959180.0,74991.0
2012-02-01,992163.0,77554.0
2012-02-02,990358.0,77420.0
2012-02-03,988579.0,77255.0
2012-02-04,986662.0,77126.0
2012-02-05,984777.0,76987.0
2012-02-06,982929.0,76842.0
2012-02-07,981039.0,76688.0
2012-02-08,979194.0,76541.0
2012-02-09,977281.0,76381.0
2012-02-10,975398.0,76249.0
2012-02-11,973507.0,76116.0
2012-02-12,971662.0,75968.0
2012-02-13,969801.0,75810.0
2012-02-14,967886.0,75637.0
2012-02-15,1000774.0,78241.0
2012-02-16,998928.0,78089.0
2012-02-17,997144.0,77960.0
2012-02-18,995224.0,77814.0
2012-02-19,993368.0,77675.0
2012-02-20,991523.0,77549.0
2012-02-21,989663.0,77401.0
2012-02-22,987777.0,77261.0
2012-02-23,985962.0,77136.0
2012-02-24,984115.0,76974.0
2012-02-25,982299.0,76833.0
2012-02-26,980454.0,76676.0
2012-02-27,978521.0,76549.0
2012-02-28,976610.0,76415.0
2012-02-29,974648.0,76264.0
2012-03-01,1007837.0,78871.0
2012-03-02,1006005.0,78731.0
2012-03-03,1004099.0,78569.0
2012-03-04,1002217.0,78426.0
2012-03-05,1000366.0,78285.0
2012-03-06,998584.0,78130.0
2012-03-07,996739.0,77957.0
2012-03-08,994924.0,77798.0
2012-03-09,993009.0,77658.0
2012-03-10,991084.0,77528.0
2012-03-11,989195.0,77371.0
2012-03-12,987320.0,77217.0
2012-03-13,985346.0,77072.0
2012-03-14,983424.0,76922.0
2012-03-15,1016288.0,79412.0
2012-03-16,1014465.0,79266.0
2012-03-17,1012730.0,79136.0
2012-03-18,1010843.0,79000.0
2012-03-19,1008952.0,78836.0
2012-03-20,1007065.0,78692.0
2012-03-21,1005251.0,78530.0
2012-03-22,1003389.0,78404.0
2012-03-23,1001458.0,78247.0
2012-03-24,999614.0,78108.0
2012-03-25,997675.0,77953.0
2012-03-26,995721.0,77802.0
2012-03-27,993883.0,77668.0
2012-03-28,992011.0,77537.0
2012-03-29,990126.0,77393.0
2012-03-30,988190.0,77246.0
2012-03-31,986415.0,77107.0
2012-04-01,1019337.0,79661.0
2012-04-02,1017431.0,79502.0
2012-04-03,1015577.0,79372.0
2012-04-04,1013656.0,79240.0
2012-04-05,1011806.0,79103.0
2012-04-06,1009841.0,78972.0
2012-04-07,1007962.0,78822.0
2012-04-08,1006080.0,78682.0
2012-04-09,1004198.0,78553.0
2012-04-10,1002397.0,78411.0
2012-04-11,1000542.0,78266.0
2012-04-12,998683.0,78118.0
2012-04-13,996738.0,77974.0
2012-04-14,994892.0,77834.0
2012-04-15,1028161.0,80331.0
2012-04-16,1026243.0,80176.0
2012-04-17,1024347.0,80020.0
2012-04-18,1022526.0,79870.0
2012-04-19,1020663.0,79730.0
2012-04-20,1018820.0,79574.0
2012-04-21,1016896.0,79435.0
2012-04-22,1015029.0,79300.0
2012-04-23,1013198.0,79173.0
2012-04-24,1011355.0,79031.0
2012-04-25,1009550.0,78904.0
2012-04-26,1007679.0,78747.0
2012-04-27,1005863.0,78600.0
2012-04-28,1003959.0,78466.0
2012-04-29,1002003.0,78300.0
2012-04-30,1000063.0,78160.0
2012-05-01,1033298.0,80707.0
2012-05-02,1031433.0,80575.0
2012-05-03,1029590.0,80423.0
2012-05-04,1027707.0,80293.0
2012-05-05,1025789.0,80154.0
2012-05-06,1023901.0,79985.0
2012-05-07,1022063.0,79839.0
2012-05-08,1020222.0,79684.0
2012-05-09,1018298.0,79545.0
2012-05-10,1016425.0,79406.0
2012-05-11,1014584.0,79276.0
2012-05-12,1012752.0,79123.0
2012-05-13,1010880.0,78977.0
2012-05-14,1008995.0,78836.0
2012-05-15,1041929.0,81375.0
2012-05-16,1040059.0,81220.0
2012-05-17,1038195.0,81091.0
2012-05-18,1036353.0,80935.0
2012-05-19,1034536.0,80797.0
2012-05-20,1032676.0,80647.0
2012-05-21,1030831.0,80494.0
2012-05-22,1029004.0,80348.0
2012-05-23,1027058.0,80210.0
2012-05-24,1025142.0,80083.0
2012-05-25,1023221.0,79925.0
2012-05-26,1021343.0,79775.0
2012-05-27,1019392.0,79629.0
2012-05-28,1017329.0,79500.0
2012-05-29,1015416.0,79363.0
2012-05-30,1013486.0,79221.0
2012-05-31,1011685.0,79073.0
2012-06-01,1044700.0,81608.0
2012-06-02,1042879.0,81460.0
2012-06-03,1041044.0,81305.0
2012-06-04,1039235.0,81177.0
2012-06-05,1037383.0,81029.0
2012-06-06,1035551.0,80882.0
2012-06-07,1033694.0,80731.0
2012-06-08,1031793.0,80596.0
2012-06-09,1029958.0,80454.0
2012-06-10,1028070.0,80311.0
2012-06-11,1026224.0,80178.0
2012-06-12,1024380.0,80041.0
2012-06-13,1022587.0,79900.0
2012-06-14,1020761.0,79763.0
2012-06-15,1053874.0,82362.0
2012-06-16,1052013.0,82193.0
2012-06-17,1050112.0,82056.0
2012-06-18,1048225.0,81913.0
2012-06-19,1046335.0,81762.0
2012-06-20,1044394.0,81625.0
2012-06-21,1042464.0,81489.0
2012-06-22,1040609.0,81336.0
2012-06-23,1038741.0,81184.0
2012-06-24,1036835.0,81061.0
2012-06-25,1034939.0,80927.0
2012-06-26,1033061.0,80804.0
2012-06-27,1031164.0,80654.0
2012-06-28,1029330.0,80506.0
2012-06-29,1027519.0,80359.0
2012-06-30,1025628.0,80218.0
2012-07-01,1058582.0,82740.0
2012-07-02,1056638.0,82587.0
2012-07-03,1054762.0,82454.0
2012-07-04,1052907.0,82322.0
2012-07-05,1051017.0,82168.0
2012-07-06,1049138.0,82021.0
2012-07-07,1047223.0,81901.0
2012-07-08,1045338.0,81757.0
2012-07-09,1043468.0,81614.0
2012-07-10,1041635.0,81479.0
2012-07-11,1039718.0,81342.0
2012-07-12,1037884.0,81196.0
2012-07-13,1036001.0,81038.0
2012-07-14,1034125.0,80904.0
2012-07-15,1067403.0,83343.0
2012-07-16,1065542.0,83188.0
2012-07-17,1063660.0,83052.0
2012-07-18,1061801.0,82921.0
2012-07-19,1059902.0,82769.0
2012-07-20,1058038.0,82625.0
2012-07-21,1056207.0,82496.0
2012-07-22,1054257.0,82368.0
2012-07-23,1052328.0,82219.0
2012-07-24,1050431.0,82068.0
2012-07-25,1048607.0,81937.0
2012-07-26,1046704.0,81785.0
2012-07-27,1044786.0,81622.0
2012-07-28,1042938.0,81461.0
2012-07-29,1040985.0,81320.0
2012-07-30,1039073.0,81169.0
2012-07-31,1037144.0,81008.0
2012-08-01,1070304.0,83561.0
2012-08-02,1068411.0,83407.0
2012-08-03,1066553.0,83273.0
2012-08-04,1064718.0,83131.0
2012-08-05,1062892.0,82946.0
2012-08-06,1061054.0,82787.0
2012-08-07,1059220.0,82636.0
2012-08-08,1057301.0,82502.0
2012-08-09,1055466.0,82347.0
2012-08-10,1053597.0,82215.0
2012-08-11,1051727.0,82071.0
2012-08-12,1049866.0,81910.0
2012-08-13,1047973.0,81770.0
2012-08-14,1046177.0,81638.0
2012-08-15,1079511.0,84154.0
2012-08-16,1077568.0,84012.0
2012-08-17,1075780.0,83875.0
2012-08-18,1073876.0,83729.0
2012-08-19,1072043.0,83589.0
2012-08-20,1070247.0,83435.0
2012-08-21,1068421.0,83310.0
2012-08-22,1066518.0,83167.0
2012-08-23,1064623.0,83030.0
2012-08-24,1062748.0,82890.0
2012-08-25,1060850.0,82713.0
2012-08-26,1058956.0,82557.0
2012-08-27,1057091.0,82406.0
2012-08-28,1055226.0,82282.0
2012-08-29,1053364.0,82145.0
2012-08-30,1051470.0,82005.0
2012-08-31,1049622.0,81865.0
2012-09-01,1083006.0,84419.0
2012-09-02,1081089.0,84262.0
2012-09-03,1079247.0,84125.0
2012-09-04,1077375.0,83975.0
2012-09-05,1075493.0,83815.0
2012-09-06,1073607.0,83658.0
2012-09-07,1071812.0,83530.0
2012-09-08,1069882.0,83382.0
2012-09-09,1067961.0,83229.0
2012-09-10,1066123.0,83097.0
2012-09-11,1064252.0,82951.0
2012-09-12,1062344.0,82818.0
2012-09-13,1060513.0,82678.0
2012-09-14,1058631.0,82529.0
2012-09-15,1091752.0,85116.0
2012-09-16,1089771.0,84975.0
2012-09-17,1087975.0,84851.0
2012-09-18,1086069.0,84711.0
2012-09-19,1084174.0,84579.0
2012-09-20,1082263.0,84449.0
2012-09-21,1080355.0,84324.0
2012-09-22,1078451.0,84167.0
